"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
36000,New York,5,"  Personal income",600087.2,635242.7,683214.3,709417.6,707561.1,717555.3,749469.3,777653.2,836022.6,899609.9,920456.5,906188.3,943392.7,995231.4,1039791.6,1051798.1,1090000.8,1137082.3,1176654.7,1255776.7,1298669.0,1343066.3,1405028.8,1508135.1,1483802.3
36000,New York,6,"  Disposable personal income",504091.1,530616.2,568728.6,583896.3,606733.9,621295.4,645364.0,659555.4,699026.8,742709.5,762279.4,785048.3,812982.9,845519.6,887922.1,878323.9,905575.3,938250.0,982658.7,1048815.7,1084639.6,1123888.4,1191068.2,1248850.2,1189509.1
36000,New York,7,"  Personal consumption expenditures",404980.9,433573.4,466230.0,485087.9,502975.5,530354.9,562684.8,599438.4,633093.2,665303.1,688749.3,685583.9,713167.9,745100.2,767522.1,795231.1,834805.0,858787.2,886553.6,924936.8,969165.4,1003302.9,961433.8,1059483.9,1152504.5
36000,New York,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48246,47526,48800,49369,50801,50345,51565,53135,54059,56703,57543,58669,60801,63666,60472
36000,New York,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36071,35910,36840,36909,37448,38016,39442,40064,40644,41667,42855,43746,41493,44627,46909
36000,New York,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,10,"  Per capita personal income 6",31995,33641,35955,37176,36972,37420,39093,40645,43760,47020,47909,46936,48579,50775,52628,52875,54495,56603,58392,62196,64218,66415,69873,75948,75407
36000,New York,11,"  Per capita disposable personal income 7",26876,28101,29930,30598,31703,32400,33663,34473,36589,38820,39676,40661,41863,43137,44941,44154,45274,46705,48765,51946,53635,55577,59233,62891,60451
36000,New York,12,"  Per capita personal consumption expenditures (PCE) 8",21592,22961,24536,25420,26282,27657,29350,31331,33138,34774,35849,35509,36723,38014,38847,39977,41736,42749,43996,45811,47925,49614,47813,53354,58571
36000,New York,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),111.455,111.204,110.132,110.978,109.733,109.791,108.954,109.666,110.138,109.945,109.587,109.565,110.127,109.685,107.599
36000,New York,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.384,98.884,99.684,102.992,103.735,105.159,105.817,106.704,108.248,109.945,111.830,113.414,115.231,119.557,124.861
36000,New York,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,15,"  Total employment (number of jobs)",9901394,10164527,10424526,10438676,10348481,10377941,10513473,10654659,10810338,11083019,11197859,10984512,11005904,11294271,11433058,11619011,11865761,12099197,12259166,12391361,12655123,12745758,11871619,12227874,12892046
37000,North Carolina,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),546810.1,556573.7,568475.6,564794.4,597316.1,609058.2
37000,North Carolina,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),427092.2,419035.5,408988.1,409607.3,428209.4,416375.5,432979.7,456418.1,466543.3,484514.6,499977.6,528172.6,567554.5,587520.1,569463.6
37000,North Carolina,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),330830.3,331678.6,334334.7,337256.0,343565.0,349572.0,359507.8,373938.9,382962.4,397708.6,409322.6,425809.4,427006.5,457835.3,468159.7
37000,North Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),546810.1,568037.3,593126.9,601148.7,659529.3,715968.3
37000,North Carolina,5,"  Personal income",198232.0,207943.0,221516.2,228090.9,231930.9,241805.1,261603.4,280391.8,304872.7,327886.5,351637.5,339441.5,343104.3,355001.6,377867.2,373140.6,393886.1,414760.4,429054.9,449817.7,473093.3,501587.2,541078.0,599133.5,621705.6
37000,North Carolina,6,"  Disposable personal income",171963.1,180585.5,191808.8,197956.1,205562.0,216638.7,235502.7,250047.8,270682.5,289740.6,313853.2,309829.8,312109.5,318906.9,341049.4,332773.0,351332.9,366949.2,378998.7,398999.2,421434.9,445795.7,483800.7,529875.9,541791.8
37000,North Carolina,7,"  Personal consumption expenditures",155992.9,168402.8,181525.7,188401.9,193989.9,203546.0,217242.9,233498.5,248355.5,263993.0,272605.7,269018.7,280867.9,292708.3,303579.9,313671.6,327466.8,340378.4,352946.4,370093.0,388109.5,405132.5,408183.7,467929.8,511778.0
37000,North Carolina,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45877,44344,42730,42479,44045,42472,43823,45797,46302,47617,48656,50930,54314,55605,53226
37000,North Carolina,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35537,35100,34931,34976,35339,35658,36387,37521,38007,39086,39834,41059,40864,43331,43757
37000,North Carolina,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,10,"  Per capita personal income 6",25385,26158,27410,27782,27856,28709,30586,32209,34189,35960,37772,35921,35847,36816,38867,38062,39866,41617,42582,44207,46040,48366,51781,56705,58109
37000,North Carolina,11,"  Per capita disposable personal income 7",22021,22717,23734,24111,24689,25721,27534,28723,30355,31777,33713,32788,32609,33073,35080,33945,35559,36820,37614,39213,41012,42987,46299,50150,50640
37000,North Carolina,12,"  Per capita personal consumption expenditures (PCE) 8",19976,21184,22462,22948,23299,24167,25399,26822,27851,28953,29283,28469,29345,30356,31226,31996,33144,34154,35028,36372,37769,39066,39063,44287,47834
37000,North Carolina,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.409,91.214,92.813,93.521,93.471,93.683,93.788,93.552,93.771,93.056,92.916,91.915,91.358,93.765,94.204
37000,North Carolina,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),82.400,81.108,84.008,86.791,88.362,89.730,91.088,91.025,92.162,93.056,94.818,95.144,95.592,102.205,109.317
37000,North Carolina,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,15,"  Total employment (number of jobs)",4708195,4802414,4891957,4855476,4842001,4851941,4961645,5093058,5251529,5430916,5413522,5215727,5178397,5292804,5356134,5436745,5568600,5694917,5825267,5919022,6055657,6149071,6054937,6318605,6602041
38000,North Dakota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),56530.2,58516.4,59142.3,55699.1,55401.0,54798.7
38000,North Dakota,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35184.8,34240.0,36919.8,40431.0,45488.8,44757.3,46974.6,45624.4,43619.6,44908.7,45825.1,45630.5,49631.1,51826.4,53364.2
38000,North Dakota,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),27970.9,28144.2,28755.6,30809.8,32695.2,34419.3,35854.8,37275.5,36563.2,37235.5,36889.3,36829.6,36466.7,38616.8,39865.5
38000,North Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),56530.2,60377.1,60516.3,55347.6,63208.6,72651.3
38000,North Dakota,5,"  Personal income",15078.7,15257.9,16591.1,16930.7,17356.1,18949.5,19330.9,20501.4,21508.5,23828.8,26942.6,26722.1,29758.8,33588.0,39538.6,39538.7,42181.3,40408.2,39232.0,39743.7,42565.9,43968.2,47621.4,51261.7,54828.5
38000,North Dakota,6,"  Disposable personal income",13609.3,13756.4,14977.4,15225.0,15878.4,17510.3,17848.0,18801.6,19538.3,21527.7,24232.2,24522.5,27179.4,30154.4,35356.8,34942.8,37298.9,36000.1,35297.9,35877.1,38776.2,39843.4,43678.5,46526.7,49357.5
38000,North Dakota,7,"  Personal consumption expenditures",12407.9,12999.5,13768.7,14510.0,15192.0,16036.0,17059.4,18124.6,19268.6,20413.5,21436.2,21992.6,23210.5,25631.3,28456.5,30444.7,32237.4,33069.1,32956.0,33030.2,34336.1,35554.3,35084.4,38281.5,41013.0
38000,North Dakota,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53507,51491,54692,58846,64517,61532,63104,59820,57045,58576,59405,58763,63669,66621,68481
38000,North Dakota,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42537,42324,42597,44843,46371,47319,48166,48873,47817,48568,47821,47429,46781,49640,51158
38000,North Dakota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,10,"  Per capita personal income 6",23286,23683,25842,26493,27197,29663,29984,31731,33120,36501,40973,40186,44084,48886,56077,54358,56665,52981,51307,51839,55180,56622,61091,65895,70360
38000,North Dakota,11,"  Per capita disposable personal income 7",21017,21352,23329,23824,24881,27410,27684,29101,30086,32976,36851,36878,40263,43889,50147,48039,50106,47201,46162,46796,50267,51310,56033,59808,63339
38000,North Dakota,12,"  Per capita personal consumption expenditures (PCE) 8",19162,20177,21446,22705,23806,25103,26461,28053,29670,31270,32599,33073,34383,37306,40360,41855,43307,43358,43099,43083,44511,45787,45008,49209,52631
38000,North Dakota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.946,87.879,89.176,89.643,92.068,92.349,92.576,91.178,91.708,88.706,91.212,93.261,91.948,90.946,88.656
38000,North Dakota,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),76.637,78.143,80.716,83.192,87.036,88.452,89.911,88.715,90.134,88.706,93.079,96.537,96.209,99.132,102.879
38000,North Dakota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,15,"  Total employment (number of jobs)",434930,435651,440643,445433,442530,443692,453079,461638,471131,482494,491887,492409,503803,529778,567381,586758,607113,597638,576701,573077,578397,581406,560448,567834,587819
39000,Ohio,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),652187.5,656212.0,674123.4,654586.3,686206.4,689681.3
39000,Ohio,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),511871.9,494090.1,501427.8,526365.4,530730.5,530301.7,545561.0,570520.6,575566.1,590137.4,594381.6,604433.7,650326.4,669428.3,640896.9
39000,Ohio,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),422989.9,413074.6,421357.5,431556.4,434064.8,441416.4,450280.2,466802.4,474588.3,487233.7,488447.8,492918.3,486942.5,517883.8,529179.0
39000,Ohio,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),652187.5,672540.1,703127.8,692121.9,759626.2,825990.0
39000,Ohio,5,"  Personal income",298491.4,307407.0,323812.5,333209.3,338462.5,348428.7,361753.0,371633.8,390090.0,406786.5,422085.7,410350.4,422204.4,449923.8,466162.1,473218.8,492475.6,511339.8,521622.5,541289.4,562523.0,582400.4,623836.0,670872.7,679233.0
39000,Ohio,6,"  Disposable personal income",257448.3,265366.2,278933.3,287987.7,297867.6,310060.4,322505.1,329124.8,344213.7,357827.2,373451.4,372169.5,381366.5,402255.0,417110.6,420652.7,438364.6,453852.0,463262.7,482233.5,504008.7,520851.0,562043.6,596845.4,595266.6
39000,Ohio,7,"  Personal consumption expenditures",230506.0,244074.9,260381.2,270966.5,280073.8,292806.3,305549.4,319761.2,330574.5,343184.5,349080.4,343501.1,355279.6,369404.2,381767.1,394401.6,406986.6,419081.2,431032.4,447950.5,463218.0,475838.1,468366.2,520162.4,561567.5
39000,Ohio,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),44451,42857,43444,45541,45859,45670,46836,48871,49186,50277,50530,51273,55124,56903,54516
39000,Ohio,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36733,35829,36507,37338,37507,38015,38656,39986,40557,41510,41525,41813,41275,44021,45013
39000,Ohio,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,10,"  Per capita personal income 6",26388,27119,28496,29261,29669,30471,31588,32419,33976,35371,36654,35593,36580,38928,40280,40754,42278,43801,44576,46116,47822,49404,52879,57026,57777
39000,Ohio,11,"  Per capita disposable personal income 7",22760,23410,24546,25290,26111,27116,28161,28711,29981,31114,32431,32281,33042,34803,36042,36227,37633,38877,39589,41084,42848,44183,47641,50733,50635
39000,Ohio,12,"  Per capita personal consumption expenditures (PCE) 8",20378,21532,22914,23795,24551,25607,26680,27894,28793,29841,30314,29795,30782,31961,32988,33966,34939,35898,36834,38164,39380,40364,39700,44215,47768
39000,Ohio,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.550,93.518,93.155,92.236,93.037,93.285,93.064,92.269,92.408,91.938,92.932,93.258,91.925,92.146,91.450
39000,Ohio,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),82.527,83.157,84.318,85.598,87.952,89.349,90.385,89.777,90.822,91.938,94.835,96.535,96.185,100.440,106.121
39000,Ohio,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,15,"  Total employment (number of jobs)",6599132,6681355,6789300,6725753,6640234,6620832,6666590,6709205,6747288,6794947,6725207,6454988,6418141,6521630,6605925,6681685,6771706,6862150,6931328,6987847,7067380,7071612,6852979,7048306,7305177
40000,Oklahoma,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),192538.6,196030.5,199462.1,190751.7,193518.0,191583.0
40000,Oklahoma,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),180162.8,169675.1,170857.7,178480.4,185729.8,191780.8,199539.5,194705.2,183585.8,189624.2,198041.5,205884.6,212939.7,225186.8,219977.8
40000,Oklahoma,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),127891.6,127721.1,128287.8,131021.3,132340.8,134241.0,137162.3,139549.4,140567.1,143268.7,148652.3,149767.5,146850.5,158391.6,164073.7
40000,Oklahoma,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),192538.6,204193.9,205262.6,191653.5,217730.8,242738.5
40000,Oklahoma,5,"  Personal income",74943.6,76956.5,83332.1,88609.5,90711.6,95275.7,102917.3,112487.6,124536.5,128994.3,143654.9,133218.3,139695.1,150302.0,159875.4,167796.9,177635.7,172726.3,164709.0,171995.4,180824.0,189981.3,199233.2,220176.5,226308.0
40000,Oklahoma,6,"  Disposable personal income",65999.2,67680.0,73314.1,78012.9,81642.4,86612.6,93856.1,101725.7,111958.3,115348.4,129035.7,122613.0,128617.5,136557.4,145407.0,152150.6,161105.4,156076.6,149062.1,155923.7,164969.7,173380.2,183493.8,201401.1,204841.6
40000,Oklahoma,7,"  Personal consumption expenditures",59559.4,63186.5,67413.9,70504.1,72558.4,76432.6,80535.4,86541.3,92246.7,97558.5,102059.5,100406.0,105035.7,110491.4,114070.9,117602.1,122262.2,124004.0,126384.5,130253.9,136007.7,138457.3,137768.3,155213.9,169016.4
40000,Oklahoma,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49104,45641,45446,47134,48680,49838,51540,49911,46871,48368,50412,52205,53706,56420,54724
40000,Oklahoma,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34858,34356,34123,34601,34686,34885,35428,35772,35888,36544,37840,37975,37038,39685,40816
40000,Oklahoma,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,10,"  Per capita personal income 6",22009,22390,24124,25557,25999,27184,29194,31699,34650,35493,39154,35835,37157,39693,41903,43605,45882,44277,42052,43871,46029,48172,50249,55165,56298
40000,Oklahoma,11,"  Per capita disposable personal income 7",19382,19691,21224,22501,23399,24712,26624,28666,31151,31738,35169,32982,34211,36063,38111,39539,41612,40009,38057,39772,41993,43963,46279,50461,50958
40000,Oklahoma,12,"  Per capita personal consumption expenditures (PCE) 8",17491,18383,19516,20335,20796,21807,22845,24387,25666,26843,27817,27008,27938,29179,29898,30561,31579,31787,32267,33224,34621,35108,34747,38889,42046
40000,Oklahoma,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.494,88.408,90.456,90.870,91.179,91.465,91.779,91.327,91.480,90.916,89.659,89.310,89.660,89.902,88.771
40000,Oklahoma,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),79.802,78.613,81.875,84.331,86.195,87.605,89.137,88.860,89.910,90.916,91.494,92.448,93.815,97.994,103.012
40000,Oklahoma,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,15,"  Total employment (number of jobs)",1938705,1953349,1994373,2009183,1987636,1971410,1998176,2043188,2096099,2150026,2186721,2136754,2130312,2159073,2211969,2249096,2273648,2287838,2287131,2291944,2312261,2310371,2266945,2314387,2412886
41000,Oregon,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),225534.5,234308.3,239910.5,237670.4,250099.4,254708.4
41000,Oregon,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),159186.3,150977.7,153692.1,157192.8,159863.3,161641.9,170717.9,180643.1,190532.8,194828.9,196985.6,205025.5,222777.1,233996.1,213907.2
41000,Oregon,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),137654.3,132290.1,135445.9,136572.3,135654.7,139296.9,145052.4,150481.7,158301.9,162206.1,162923.9,167767.3,166228.2,180465.1,178845.3
41000,Oregon,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),225534.5,238466.9,248939.8,251855.8,275444.0,297308.9
41000,Oregon,5,"  Personal income",86877.8,89931.4,96913.7,99785.7,101042.1,104729.6,110580.7,116073.4,126600.1,132605.6,138899.9,134391.8,137926.3,145345.1,152601.5,154851.2,165171.9,177478.1,186105.0,197262.3,210044.9,219982.7,239862.5,262382.4,264173.8
41000,Oregon,6,"  Disposable personal income",74781.4,76905.8,82521.9,86108.6,88982.4,92952.6,98182.0,101500.0,110396.1,116305.4,121676.0,121052.1,123769.5,128751.5,135425.0,135385.1,144305.1,153843.6,160837.6,171112.2,183113.0,191133.9,210799.9,227497.0,225062.9
41000,Oregon,7,"  Personal consumption expenditures",70845.4,75719.2,80982.4,83983.4,87318.4,91577.9,98004.1,104708.7,111706.8,117601.9,120210.4,117906.7,121721.3,126457.0,129665.9,133614.5,140520.0,148092.8,154955.2,164616.9,174082.3,180343.0,179459.0,202810.3,221162.1
41000,Oregon,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42239,39641,40049,40590,40990,41192,43052,44953,46549,46979,47087,48631,52482,54976,50448
41000,Oregon,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36525,34735,35294,35266,34783,35498,36580,37448,38675,39112,38945,39793,39160,42400,42179
